image1,image2,level_0,level_1,level_2,level_3,level_4,level_5,level_6,model,category1,category2
badlands_119.pkl,badlands_230.pkl,0.41866794,0.3102374,0.2239471,0.19506088,0.19869252,0.49748388,0.5380933,VGG,badlands,badlands
badlands_119.pkl,badlands_231.pkl,0.31988448,0.28085193,0.21510923,0.18139602,0.21267863,0.45790064,0.4559078,VGG,badlands,badlands
badlands_119.pkl,badlands_24.pkl,0.4149114,0.34483084,0.2632805,0.23538512,0.29870653,0.6777903,0.7424554,VGG,badlands,badlands
badlands_119.pkl,badlands_25.pkl,0.3975593,0.34479946,0.25327852,0.22387482,0.2720426,0.6268446,0.6964736,VGG,badlands,badlands
badlands_119.pkl,badlands_26.pkl,0.3931501,0.3207721,0.2333666,0.19782923,0.16338827,0.48869014,0.52735174,VGG,badlands,badlands
badlands_119.pkl,badlands_27.pkl,0.50189364,0.34112248,0.2343664,0.19468698,0.28661478,0.58041835,0.642016,VGG,badlands,badlands
badlands_119.pkl,badlands_28.pkl,0.44275093,0.36174062,0.25612563,0.21366924,0.20865548,0.53043336,0.56407744,VGG,badlands,badlands
badlands_119.pkl,badlands_29.pkl,0.35228515,0.31499246,0.22889385,0.1911824,0.17681445,0.43290773,0.4394966,VGG,badlands,badlands
badlands_119.pkl,badlands_3.pkl,0.48042795,0.34588653,0.25404882,0.23628867,0.24104835,0.42062342,0.37360027,VGG,badlands,badlands
badlands_119.pkl,badlands_30.pkl,0.35596824,0.30071592,0.19659054,0.16074702,0.15312636,0.5004418,0.6375805,VGG,badlands,badlands
badlands_119.pkl,badlands_31.pkl,0.4147281,0.3357435,0.22274983,0.18451035,0.15065542,0.3926533,0.4901889,VGG,badlands,badlands
badlands_119.pkl,badlands_32.pkl,0.4416647,0.31449407,0.23168626,0.22814858,0.25339806,0.5362594,0.56311387,VGG,badlands,badlands
badlands_119.pkl,badlands_33.pkl,0.39355928,0.3156916,0.25073072,0.27808675,0.27594605,0.55093443,0.5964467,VGG,badlands,badlands
badlands_119.pkl,badlands_34.pkl,0.38590384,0.31440145,0.23706019,0.22326615,0.21455498,0.4603214,0.51192266,VGG,badlands,badlands
badlands_119.pkl,badlands_35.pkl,0.35679865,0.2886683,0.2212673,0.17612347,0.23313677,0.5625047,0.6680552,VGG,badlands,badlands
badlands_119.pkl,badlands_36.pkl,0.38246673,0.3120942,0.22393684,0.15938121,0.12511173,0.43592268,0.5152122,VGG,badlands,badlands
badlands_119.pkl,badlands_37.pkl,0.3811107,0.31499085,0.19925918,0.16627836,0.18013951,0.4696793,0.51301813,VGG,badlands,badlands
badlands_119.pkl,badlands_38.pkl,0.38076043,0.32729462,0.26161942,0.2542674,0.29978383,0.66273534,0.734966,VGG,badlands,badlands
badlands_119.pkl,badlands_39.pkl,0.4077821,0.31118175,0.23853269,0.20611745,0.21991727,0.56520176,0.6617424,VGG,badlands,badlands
badlands_119.pkl,badlands_4.pkl,0.34073946,0.30373657,0.20631659,0.17633963,0.15404429,0.48241106,0.58402413,VGG,badlands,badlands
badlands_119.pkl,badlands_40.pkl,0.43488455,0.32479095,0.2300249,0.1952874,0.19225238,0.54852027,0.6106267,VGG,badlands,badlands
badlands_119.pkl,badlands_41.pkl,0.35435498,0.2778951,0.2091473,0.17115644,0.1835703,0.45115948,0.42166853,VGG,badlands,badlands
badlands_119.pkl,badlands_42.pkl,0.50510234,0.37952527,0.26614505,0.21936414,0.29637754,0.56356645,0.60210305,VGG,badlands,badlands
badlands_119.pkl,badlands_43.pkl,0.39351913,0.31361425,0.22134785,0.17567627,0.14504516,0.5174028,0.57439286,VGG,badlands,badlands
badlands_119.pkl,badlands_44.pkl,0.35368672,0.28963527,0.21147189,0.17945401,0.29029816,0.5833472,0.629323,VGG,badlands,badlands
badlands_119.pkl,badlands_45.pkl,0.43025035,0.33024207,0.23572975,0.19309393,0.2492287,0.44008112,0.44252807,VGG,badlands,badlands
badlands_119.pkl,badlands_46.pkl,0.37734768,0.3089317,0.22675917,0.19429623,0.2443838,0.50276184,0.56363565,VGG,badlands,badlands
badlands_119.pkl,badlands_47.pkl,0.3772276,0.3205845,0.24757335,0.21507871,0.2677421,0.5276882,0.588581,VGG,badlands,badlands
badlands_119.pkl,badlands_48.pkl,0.4124343,0.26564285,0.19017121,0.1825063,0.18431753,0.49016938,0.600538,VGG,badlands,badlands
badlands_119.pkl,badlands_49.pkl,0.48653018,0.37968418,0.2921207,0.2487286,0.30694312,0.5883198,0.55698675,VGG,badlands,badlands
badlands_119.pkl,badlands_5.pkl,0.45704556,0.30638742,0.2274007,0.20174053,0.24361338,0.51913327,0.58029157,VGG,badlands,badlands
badlands_119.pkl,badlands_50.pkl,0.40498894,0.3430781,0.24493964,0.20307603,0.21392603,0.4931987,0.51844716,VGG,badlands,badlands
badlands_119.pkl,badlands_51.pkl,0.39142355,0.34422672,0.27076003,0.20908406,0.18197805,0.44126067,0.55183506,VGG,badlands,badlands
badlands_119.pkl,badlands_52.pkl,0.40969622,0.308112,0.22313249,0.19997795,0.2749631,0.5454245,0.65742767,VGG,badlands,badlands
badlands_119.pkl,badlands_53.pkl,0.3347734,0.26760277,0.19705467,0.18063092,0.21502143,0.55413866,0.66898066,VGG,badlands,badlands
badlands_119.pkl,badlands_54.pkl,0.28233784,0.24770224,0.18184677,0.16323036,0.19825792,0.47680932,0.58044857,VGG,badlands,badlands
badlands_119.pkl,badlands_55.pkl,0.4329383,0.3260425,0.25090927,0.24468651,0.30161604,0.5914921,0.6019513,VGG,badlands,badlands
badlands_119.pkl,badlands_56.pkl,0.40790823,0.32535005,0.24095835,0.2213107,0.18413392,0.526521,0.5836109,VGG,badlands,badlands
badlands_119.pkl,badlands_57.pkl,0.30360004,0.26974952,0.19414477,0.17125061,0.18259981,0.4698351,0.5463674,VGG,badlands,badlands
badlands_119.pkl,badlands_58.pkl,0.38806695,0.30396277,0.22909673,0.17984018,0.30229846,0.6205035,0.6555654,VGG,badlands,badlands
badlands_119.pkl,badlands_59.pkl,0.43056127,0.3267153,0.24665499,0.20482297,0.2265903,0.52464926,0.5761645,VGG,badlands,badlands
badlands_119.pkl,badlands_6.pkl,0.34362006,0.287025,0.20736846,0.17941985,0.20973034,0.478804,0.5252642,VGG,badlands,badlands
badlands_119.pkl,badlands_60.pkl,0.39298648,0.29798597,0.22080798,0.2271412,0.26839653,0.6358522,0.7089904,VGG,badlands,badlands
badlands_119.pkl,badlands_61.pkl,0.45424038,0.37416485,0.2845853,0.24938345,0.3502597,0.60931337,0.60256964,VGG,badlands,badlands
badlands_119.pkl,badlands_62.pkl,0.3374664,0.2797192,0.19390798,0.1482482,0.14071287,0.337348,0.32047483,VGG,badlands,badlands
badlands_119.pkl,badlands_63.pkl,0.39067566,0.29934737,0.22538134,0.2220567,0.31867808,0.62880117,0.683381,VGG,badlands,badlands
badlands_119.pkl,badlands_64.pkl,0.39677393,0.27001488,0.20569468,0.15755856,0.13196364,0.4526065,0.43956336,VGG,badlands,badlands
badlands_119.pkl,badlands_65.pkl,0.40684795,0.3422009,0.2549953,0.20139883,0.22207622,0.50902826,0.5404876,VGG,badlands,badlands
badlands_119.pkl,badlands_66.pkl,0.3887046,0.31615698,0.23582183,0.19929308,0.25474298,0.5728419,0.69298047,VGG,badlands,badlands
badlands_119.pkl,badlands_67.pkl,0.42594683,0.27158073,0.2124767,0.16416703,0.11855894,0.48017663,0.59518266,VGG,badlands,badlands
badlands_119.pkl,badlands_68.pkl,0.37508696,0.32374582,0.23359707,0.19634813,0.23460892,0.48151013,0.5635068,VGG,badlands,badlands
badlands_119.pkl,badlands_69.pkl,0.36001036,0.28957993,0.2116869,0.17421179,0.2586082,0.5220939,0.5622106,VGG,badlands,badlands
badlands_119.pkl,badlands_7.pkl,0.45594388,0.36207724,0.26319292,0.21712121,0.22281054,0.48971117,0.54104763,VGG,badlands,badlands
badlands_119.pkl,badlands_70.pkl,0.33429366,0.28631276,0.2108847,0.1911819,0.27839825,0.63708556,0.7182969,VGG,badlands,badlands
badlands_119.pkl,badlands_71.pkl,0.39670166,0.31867075,0.22438744,0.19621173,0.25410196,0.5252783,0.56601125,VGG,badlands,badlands
badlands_119.pkl,badlands_72.pkl,0.32811612,0.27013075,0.18076366,0.18473011,0.26020312,0.57887834,0.6534817,VGG,badlands,badlands
badlands_119.pkl,badlands_73.pkl,0.39977401,0.35981134,0.23996979,0.16376027,0.15857278,0.43590203,0.503278,VGG,badlands,badlands
badlands_119.pkl,badlands_74.pkl,0.42993546,0.34840474,0.25368744,0.22224453,0.26994517,0.54264265,0.58637106,VGG,badlands,badlands
badlands_119.pkl,badlands_75.pkl,0.36579013,0.289134,0.20461844,0.16290706,0.20382643,0.50670224,0.5692994,VGG,badlands,badlands
badlands_119.pkl,badlands_76.pkl,0.4497548,0.33843464,0.22694714,0.19027561,0.22858018,0.5857684,0.66965693,VGG,badlands,badlands
badlands_119.pkl,badlands_77.pkl,0.43286628,0.3775062,0.2923654,0.27444744,0.38126308,0.60457116,0.57606524,VGG,badlands,badlands
badlands_119.pkl,badlands_78.pkl,0.46019793,0.3647077,0.2671042,0.2374618,0.28614438,0.5304395,0.547778,VGG,badlands,badlands
badlands_119.pkl,badlands_79.pkl,0.42451876,0.29844907,0.21442418,0.16416788,0.1504848,0.48626497,0.55644536,VGG,badlands,badlands
badlands_119.pkl,badlands_8.pkl,0.43477893,0.30062467,0.2157729,0.20016402,0.25557375,0.4097988,0.37642092,VGG,badlands,badlands
badlands_119.pkl,badlands_80.pkl,0.36250943,0.29874012,0.21331032,0.18614525,0.22182173,0.56601864,0.60622317,VGG,badlands,badlands
badlands_119.pkl,badlands_81.pkl,0.36405322,0.2828495,0.21665251,0.20169137,0.2609065,0.583188,0.60460424,VGG,badlands,badlands
badlands_119.pkl,badlands_82.pkl,0.35740986,0.29998377,0.20682362,0.1691307,0.2157142,0.49766284,0.5971412,VGG,badlands,badlands
badlands_119.pkl,badlands_83.pkl,0.4892597,0.3399978,0.23451471,0.19235072,0.1902201,0.5781852,0.66394264,VGG,badlands,badlands
badlands_119.pkl,badlands_84.pkl,0.44166908,0.32467103,0.21854442,0.20204929,0.28648904,0.5456922,0.5704397,VGG,badlands,badlands
badlands_119.pkl,badlands_85.pkl,0.4398833,0.343044,0.23114611,0.18614987,0.18033497,0.49969295,0.53815526,VGG,badlands,badlands
badlands_119.pkl,badlands_86.pkl,0.40500832,0.34844497,0.24949452,0.218477,0.21319018,0.4982395,0.5592105,VGG,badlands,badlands
badlands_119.pkl,badlands_87.pkl,0.4390501,0.370562,0.2657618,0.23859125,0.2839327,0.59060323,0.63370246,VGG,badlands,badlands
badlands_119.pkl,badlands_88.pkl,0.57109696,0.41750872,0.3211009,0.30066478,0.32138413,0.5530604,0.59183234,VGG,badlands,badlands
badlands_119.pkl,badlands_89.pkl,0.47104827,0.3718698,0.258738,0.20281672,0.20064121,0.47953075,0.5427328,VGG,badlands,badlands
badlands_119.pkl,badlands_9.pkl,0.42630503,0.30561048,0.212843,0.19812225,0.24748936,0.5395252,0.55788106,VGG,badlands,badlands
badlands_119.pkl,badlands_90.pkl,0.29288405,0.23937258,0.17752042,0.13402787,0.0921525,0.4342744,0.48944122,VGG,badlands,badlands
badlands_119.pkl,badlands_91.pkl,0.35786736,0.26668802,0.17802261,0.13104025,0.12537313,0.34170267,0.39742154,VGG,badlands,badlands
badlands_119.pkl,badlands_92.pkl,0.44597673,0.31842336,0.22092897,0.19320399,0.20349203,0.5348846,0.60669756,VGG,badlands,badlands
badlands_119.pkl,badlands_93.pkl,0.3372462,0.29822356,0.2028909,0.16630429,0.12572265,0.40332586,0.46242887,VGG,badlands,badlands
badlands_119.pkl,badlands_94.pkl,0.3972129,0.31178033,0.21646515,0.17542052,0.14066212,0.32818863,0.35294917,VGG,badlands,badlands
badlands_119.pkl,badlands_95.pkl,0.31842825,0.34211332,0.22669816,0.16950904,0.1404545,0.4589439,0.52397496,VGG,badlands,badlands
badlands_119.pkl,badlands_96.pkl,0.36074305,0.30775064,0.22866167,0.19636431,0.20636572,0.5133529,0.5188455,VGG,badlands,badlands
badlands_119.pkl,badlands_97.pkl,0.39833683,0.33932304,0.23486082,0.1949674,0.13378371,0.43741405,0.50167423,VGG,badlands,badlands
badlands_119.pkl,badlands_98.pkl,0.57833946,0.34717947,0.2544171,0.2331379,0.32018268,0.67601174,0.7336935,VGG,badlands,badlands
badlands_119.pkl,badlands_99.pkl,0.4254521,0.32754555,0.21715577,0.20552415,0.15683192,0.5121929,0.6431231,VGG,badlands,badlands
badlands_12.pkl,badlands_120.pkl,0.38341898,0.31503654,0.23858604,0.21921176,0.31006548,0.49534875,0.44452637,VGG,badlands,badlands
badlands_12.pkl,badlands_121.pkl,0.34157008,0.28867966,0.2089753,0.16237515,0.14823726,0.43801093,0.42473933,VGG,badlands,badlands
badlands_12.pkl,badlands_122.pkl,0.49322492,0.3466435,0.25525331,0.27043033,0.34678102,0.5554991,0.6041379,VGG,badlands,badlands
badlands_12.pkl,badlands_123.pkl,0.4904335,0.36768323,0.26644766,0.26416853,0.37310833,0.5534896,0.5155433,VGG,badlands,badlands
badlands_12.pkl,badlands_124.pkl,0.47155532,0.34920222,0.26446953,0.2707379,0.37313217,0.5660881,0.5834093,VGG,badlands,badlands
badlands_12.pkl,badlands_125.pkl,0.43118003,0.32001883,0.2303963,0.19582257,0.22816299,0.453367,0.4525578,VGG,badlands,badlands
badlands_12.pkl,badlands_126.pkl,0.44491464,0.31902516,0.25918287,0.2519946,0.30759007,0.56012636,0.6171531,VGG,badlands,badlands
badlands_12.pkl,badlands_127.pkl,0.4754224,0.32675916,0.24143209,0.23354669,0.3380835,0.60819906,0.7026847,VGG,badlands,badlands
badlands_12.pkl,badlands_128.pkl,0.43801275,0.3334546,0.2476319,0.24580768,0.26743546,0.5427205,0.55018634,VGG,badlands,badlands
badlands_12.pkl,badlands_129.pkl,0.34227154,0.268775,0.20368011,0.17313224,0.18718241,0.4230423,0.41672096,VGG,badlands,badlands
badlands_12.pkl,badlands_13.pkl,0.46412188,0.33124602,0.23243344,0.20041403,0.17868692,0.54637265,0.64437443,VGG,badlands,badlands
badlands_12.pkl,badlands_130.pkl,0.4035717,0.32349896,0.2437368,0.19695438,0.2592609,0.503444,0.5001721,VGG,badlands,badlands
badlands_12.pkl,badlands_131.pkl,0.32428762,0.27781942,0.19840842,0.13664368,0.15600172,0.3578628,0.32969984,VGG,badlands,badlands
badlands_12.pkl,badlands_132.pkl,0.44565874,0.3463378,0.26128417,0.23784451,0.30530185,0.52539814,0.50314677,VGG,badlands,badlands
badlands_12.pkl,badlands_133.pkl,0.37790918,0.30222276,0.19948858,0.14663461,0.15516706,0.4934945,0.47894984,VGG,badlands,badlands
badlands_12.pkl,badlands_134.pkl,0.4245748,0.32359806,0.23625809,0.2440098,0.48820633,0.6944605,0.72354674,VGG,badlands,badlands
badlands_12.pkl,badlands_135.pkl,0.38144526,0.2743237,0.22992562,0.29548424,0.41961172,0.63715106,0.6711657,VGG,badlands,badlands
badlands_12.pkl,badlands_136.pkl,0.4082306,0.31430683,0.23067507,0.19216213,0.2558704,0.47471362,0.44128615,VGG,badlands,badlands
badlands_12.pkl,badlands_137.pkl,0.49056393,0.34244132,0.27372134,0.34566975,0.5088102,0.69519496,0.7297871,VGG,badlands,badlands
badlands_12.pkl,badlands_138.pkl,0.43454707,0.31490582,0.22962381,0.20949802,0.2648998,0.47044376,0.48167545,VGG,badlands,badlands
badlands_12.pkl,badlands_139.pkl,0.37031788,0.27914816,0.22219671,0.24356234,0.247414,0.6004171,0.721489,VGG,badlands,badlands
badlands_12.pkl,badlands_14.pkl,0.46895438,0.35184816,0.25685734,0.20406088,0.24422468,0.47296244,0.4419759,VGG,badlands,badlands
badlands_12.pkl,badlands_140.pkl,0.4387226,0.31976148,0.2366212,0.23878163,0.2404837,0.49368024,0.5362234,VGG,badlands,badlands
badlands_12.pkl,badlands_141.pkl,0.35881785,0.27387398,0.18564777,0.12737408,0.10548694,0.29745665,0.25767422,VGG,badlands,badlands
badlands_12.pkl,badlands_142.pkl,0.43256247,0.30434933,0.22658758,0.24981895,0.2929396,0.56464225,0.57102907,VGG,badlands,badlands
badlands_12.pkl,badlands_143.pkl,0.47402552,0.36313847,0.25865084,0.2540001,0.33328182,0.5368222,0.55302656,VGG,badlands,badlands
badlands_12.pkl,badlands_144.pkl,0.46350867,0.3411409,0.2431939,0.2382799,0.28961995,0.47537792,0.47097775,VGG,badlands,badlands
badlands_12.pkl,badlands_145.pkl,0.39397332,0.2882825,0.21388438,0.1842067,0.2443837,0.5366794,0.5601373,VGG,badlands,badlands
badlands_12.pkl,badlands_146.pkl,0.47448245,0.3597047,0.26400554,0.26814133,0.26776457,0.4881032,0.4984626,VGG,badlands,badlands
badlands_12.pkl,badlands_147.pkl,0.4223228,0.3241858,0.24755888,0.2118213,0.24492036,0.5329931,0.5695742,VGG,badlands,badlands
badlands_12.pkl,badlands_148.pkl,0.38032112,0.3077802,0.21178019,0.17903262,0.25500295,0.45747557,0.42617202,VGG,badlands,badlands
badlands_12.pkl,badlands_149.pkl,0.50244796,0.37025172,0.28421518,0.26557055,0.32111257,0.55358726,0.5421938,VGG,badlands,badlands
badlands_12.pkl,badlands_15.pkl,0.48035365,0.36267945,0.25975218,0.23314923,0.2534141,0.47623867,0.51698923,VGG,badlands,badlands
badlands_12.pkl,badlands_150.pkl,0.37915856,0.31147486,0.23104721,0.19283046,0.19445173,0.48850462,0.49214932,VGG,badlands,badlands
badlands_12.pkl,badlands_151.pkl,0.48038632,0.36626408,0.26637283,0.25809738,0.37124008,0.5728519,0.5432575,VGG,badlands,badlands
badlands_12.pkl,badlands_152.pkl,0.48998922,0.3299795,0.2512088,0.30662072,0.52178466,0.67462254,0.70340014,VGG,badlands,badlands
badlands_12.pkl,badlands_153.pkl,0.4331908,0.34187746,0.26015854,0.28226992,0.3952828,0.5797653,0.58212143,VGG,badlands,badlands
badlands_12.pkl,badlands_154.pkl,0.42600474,0.31157342,0.23854962,0.2761882,0.42459267,0.63611203,0.6964925,VGG,badlands,badlands
badlands_12.pkl,badlands_155.pkl,0.40148342,0.30869672,0.21521662,0.17526697,0.21459779,0.49440855,0.5259421,VGG,badlands,badlands
badlands_12.pkl,badlands_156.pkl,0.37362763,0.30811232,0.2326096,0.18249807,0.19532177,0.41604394,0.39066032,VGG,badlands,badlands
badlands_12.pkl,badlands_157.pkl,0.4728932,0.35424662,0.254266,0.2374128,0.17268823,0.5170341,0.61299205,VGG,badlands,badlands
badlands_12.pkl,badlands_158.pkl,0.4210394,0.28602043,0.23741335,0.23660922,0.29738492,0.47554767,0.5089541,VGG,badlands,badlands
badlands_12.pkl,badlands_159.pkl,0.450065,0.34425947,0.25644305,0.23111537,0.23398879,0.4983003,0.5051725,VGG,badlands,badlands
badlands_12.pkl,badlands_16.pkl,0.3910731,0.29415104,0.18369085,0.13094482,0.19943388,0.48222676,0.49960762,VGG,badlands,badlands
badlands_12.pkl,badlands_160.pkl,0.36592177,0.29696915,0.20372209,0.14270078,0.116825275,0.39306095,0.44260392,VGG,badlands,badlands
badlands_12.pkl,badlands_161.pkl,0.52501494,0.38714755,0.33559066,0.4032652,0.43895924,0.6561206,0.6870547,VGG,badlands,badlands
badlands_12.pkl,badlands_162.pkl,0.36553288,0.2795823,0.19613871,0.16068278,0.24554469,0.44349626,0.45614642,VGG,badlands,badlands
badlands_12.pkl,badlands_163.pkl,0.48891976,0.3252818,0.23185343,0.19911043,0.24800481,0.5146345,0.5432051,VGG,badlands,badlands
badlands_12.pkl,badlands_164.pkl,0.38102716,0.30290908,0.19697022,0.12334255,0.14319795,0.35511217,0.36585605,VGG,badlands,badlands
badlands_12.pkl,badlands_165.pkl,0.41902837,0.32610807,0.23972651,0.18346208,0.18183519,0.4278758,0.41678447,VGG,badlands,badlands
badlands_12.pkl,badlands_166.pkl,0.4521647,0.3546677,0.24367195,0.22387402,0.31027356,0.45400164,0.48426968,VGG,badlands,badlands
badlands_12.pkl,badlands_167.pkl,0.408382,0.3286972,0.23990396,0.19965057,0.20334405,0.49194115,0.4652807,VGG,badlands,badlands
badlands_12.pkl,badlands_168.pkl,0.3644849,0.29812187,0.21633688,0.17157865,0.22037019,0.4604963,0.42424932,VGG,badlands,badlands
badlands_12.pkl,badlands_169.pkl,0.46938244,0.35568142,0.27072713,0.30384094,0.42511225,0.6724115,0.73261094,VGG,badlands,badlands
badlands_12.pkl,badlands_17.pkl,0.400732,0.3069153,0.22651619,0.22245361,0.24154492,0.47832707,0.5881494,VGG,badlands,badlands
badlands_12.pkl,badlands_170.pkl,0.48468947,0.34780085,0.24221912,0.1970772,0.22697936,0.47358078,0.5302559,VGG,badlands,badlands
badlands_12.pkl,badlands_171.pkl,0.4192118,0.3271674,0.24252312,0.22180681,0.23745969,0.5000657,0.494744,VGG,badlands,badlands
badlands_12.pkl,badlands_172.pkl,0.35209215,0.27547815,0.19697009,0.18162002,0.23340197,0.5237009,0.5683726,VGG,badlands,badlands
badlands_12.pkl,badlands_173.pkl,0.43110257,0.3371392,0.25045586,0.22618765,0.33632615,0.49722037,0.49972692,VGG,badlands,badlands
badlands_12.pkl,badlands_174.pkl,0.47180465,0.3394274,0.2372225,0.22138521,0.3635318,0.5265122,0.51840323,VGG,badlands,badlands
badlands_12.pkl,badlands_175.pkl,0.3765188,0.280392,0.18747216,0.13801044,0.20908946,0.44054997,0.34532934,VGG,badlands,badlands
badlands_12.pkl,badlands_176.pkl,0.39732033,0.3113098,0.22443272,0.18420948,0.16085862,0.35879916,0.4189822,VGG,badlands,badlands
badlands_12.pkl,badlands_177.pkl,0.4417236,0.32631758,0.2240769,0.19623195,0.22495416,0.46368012,0.47499388,VGG,badlands,badlands
badlands_12.pkl,badlands_178.pkl,0.5295998,0.3854459,0.2957446,0.3080162,0.3658925,0.58968264,0.5986583,VGG,badlands,badlands
badlands_12.pkl,badlands_179.pkl,0.43304902,0.33438742,0.21408099,0.1887277,0.20012936,0.58468217,0.6638909,VGG,badlands,badlands
badlands_12.pkl,badlands_18.pkl,0.5102958,0.37433282,0.29395586,0.3119669,0.40122595,0.5996848,0.6303716,VGG,badlands,badlands
badlands_12.pkl,badlands_180.pkl,0.39044932,0.30962762,0.22828823,0.21036966,0.25729856,0.48245963,0.480528,VGG,badlands,badlands
badlands_12.pkl,badlands_181.pkl,0.4863678,0.34702647,0.25207147,0.24186394,0.30195937,0.58072567,0.6209729,VGG,badlands,badlands
badlands_12.pkl,badlands_182.pkl,0.41710544,0.31358805,0.22297502,0.17281011,0.22514427,0.5200146,0.52775586,VGG,badlands,badlands
badlands_12.pkl,badlands_183.pkl,0.40025258,0.30599412,0.21486886,0.20374534,0.22624128,0.5520734,0.57412785,VGG,badlands,badlands
badlands_12.pkl,badlands_184.pkl,0.49269527,0.38039774,0.3082498,0.3692676,0.40225142,0.53660285,0.48339382,VGG,badlands,badlands
badlands_12.pkl,badlands_185.pkl,0.43461096,0.319501,0.21901092,0.17707844,0.21047494,0.4582155,0.40394998,VGG,badlands,badlands
badlands_12.pkl,badlands_186.pkl,0.39778262,0.3172722,0.2370702,0.20999861,0.25456265,0.46163964,0.4730907,VGG,badlands,badlands
