,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId,UPDATE-completed birds memory rep
1147,A2TXZVXQU5FQZ9,https://requester.mturk.com/workers/A2TXZVXQU5FQZ9,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1148,A2TZAXWOB3JMNV,https://requester.mturk.com/workers/A2TZAXWOB3JMNV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1149,A2TZH1PO9PXJRY,https://requester.mturk.com/workers/A2TZH1PO9PXJRY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1150,A2TZVJFRJ5I61B,https://requester.mturk.com/workers/A2TZVJFRJ5I61B,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1151,A2U168YW4BPLJF,https://requester.mturk.com/workers/A2U168YW4BPLJF,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1152,A2U5OFMW8H30PC,https://requester.mturk.com/workers/A2U5OFMW8H30PC,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1153,A2U7BMG19Q83GE,https://requester.mturk.com/workers/A2U7BMG19Q83GE,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1154,A2UAIDDWCO8JL1,https://requester.mturk.com/workers/A2UAIDDWCO8JL1,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1155,A2UB6NXKE5D2YU,https://requester.mturk.com/workers/A2UB6NXKE5D2YU,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1156,A2UCKZZI9KBBCV,https://requester.mturk.com/workers/A2UCKZZI9KBBCV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1157,A2UCS2T0N5YJWK,https://requester.mturk.com/workers/A2UCS2T0N5YJWK,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1158,A2UETT92P31OCW,https://requester.mturk.com/workers/A2UETT92P31OCW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1159,A2UGM73EHLK6XI,https://requester.mturk.com/workers/A2UGM73EHLK6XI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1160,A2UH89RML7EI8K,https://requester.mturk.com/workers/A2UH89RML7EI8K,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1161,A2UJDTH4OUS2C7,https://requester.mturk.com/workers/A2UJDTH4OUS2C7,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1162,A2UJT0CG51K1YS,https://requester.mturk.com/workers/A2UJT0CG51K1YS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1163,A2UKLEPUC4X9X2,https://requester.mturk.com/workers/A2UKLEPUC4X9X2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1164,A2ULK971YXBM88,https://requester.mturk.com/workers/A2ULK971YXBM88,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1165,A2UOSEPGNUITM8,https://requester.mturk.com/workers/A2UOSEPGNUITM8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1166,A2UTNTE8E0ROOU,https://requester.mturk.com/workers/A2UTNTE8E0ROOU,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1167,A2V27A9GZA1NR2,https://requester.mturk.com/workers/A2V27A9GZA1NR2,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1168,A2V2BST7EQCP5Q,https://requester.mturk.com/workers/A2V2BST7EQCP5Q,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1169,A2V40O5BS984O8,https://requester.mturk.com/workers/A2V40O5BS984O8,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1170,A2V995T3ER2ACH,https://requester.mturk.com/workers/A2V995T3ER2ACH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1171,A2VA74E0XFNEM1,https://requester.mturk.com/workers/A2VA74E0XFNEM1,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1172,A2VAPORVL4FQO,https://requester.mturk.com/workers/A2VAPORVL4FQO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1173,A2VF6506WDNXKS,https://requester.mturk.com/workers/A2VF6506WDNXKS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1174,A2VFEDAK5C1E1O,https://requester.mturk.com/workers/A2VFEDAK5C1E1O,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1175,A2VH3BJ356DWGX,https://requester.mturk.com/workers/A2VH3BJ356DWGX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1176,A2VHF58R3IRD25,https://requester.mturk.com/workers/A2VHF58R3IRD25,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1177,A2VIKCIM9TZL22,https://requester.mturk.com/workers/A2VIKCIM9TZL22,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1178,A2VN8Q8X7WWIM,https://requester.mturk.com/workers/A2VN8Q8X7WWIM,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1179,A2VNNR2IWI8TKL,https://requester.mturk.com/workers/A2VNNR2IWI8TKL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1180,A2VNSNAN1LZBAM,https://requester.mturk.com/workers/A2VNSNAN1LZBAM,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1181,A2VO0CD0Z21DE4,https://requester.mturk.com/workers/A2VO0CD0Z21DE4,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,False,True,True,True,True,True,True,A2VO0CD0Z21DE4,1
1182,A2VO8C41JJIQY9,https://requester.mturk.com/workers/A2VO8C41JJIQY9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1183,A2VP0TNWIJVKA8,https://requester.mturk.com/workers/A2VP0TNWIJVKA8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1184,A2VPCWI6X1QCDF,https://requester.mturk.com/workers/A2VPCWI6X1QCDF,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1185,A2VSC1O70OUB7F,https://requester.mturk.com/workers/A2VSC1O70OUB7F,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1186,A2VTUR86NML1F8,https://requester.mturk.com/workers/A2VTUR86NML1F8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1187,A2VV5VCLEUSS84,https://requester.mturk.com/workers/A2VV5VCLEUSS84,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1188,A2VY5GKTXHLC8Q,https://requester.mturk.com/workers/A2VY5GKTXHLC8Q,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1189,A2VZBQLSFZC519,https://requester.mturk.com/workers/A2VZBQLSFZC519,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1190,A2W2UF6S3WG0KI,https://requester.mturk.com/workers/A2W2UF6S3WG0KI,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1191,A2W5PAZJG6X8Q8,https://requester.mturk.com/workers/A2W5PAZJG6X8Q8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1192,A2W5X6R3FUZERZ,https://requester.mturk.com/workers/A2W5X6R3FUZERZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1193,A2W9K7MD8N7DAM,https://requester.mturk.com/workers/A2W9K7MD8N7DAM,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1194,A2WBGRTWOXDE6M,https://requester.mturk.com/workers/A2WBGRTWOXDE6M,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1195,A2WBSO2752S63O,https://requester.mturk.com/workers/A2WBSO2752S63O,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1196,A2WJ1KQW2UBTG6,https://requester.mturk.com/workers/A2WJ1KQW2UBTG6,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1197,A2WJMGV0HKQG3Z,https://requester.mturk.com/workers/A2WJMGV0HKQG3Z,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,A2WJMGV0HKQG3Z,1
1198,A2WNTI69VVVWMZ,https://requester.mturk.com/workers/A2WNTI69VVVWMZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1199,A2WQCDJND6160I,https://requester.mturk.com/workers/A2WQCDJND6160I,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1200,A2WSNXVA7LQYSG,https://requester.mturk.com/workers/A2WSNXVA7LQYSG,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1201,A2WU2VYT4U5DZJ,https://requester.mturk.com/workers/A2WU2VYT4U5DZJ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1202,A2WUXZOY4CRF5R,https://requester.mturk.com/workers/A2WUXZOY4CRF5R,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1203,A2WWYVKGZZXBOB,https://requester.mturk.com/workers/A2WWYVKGZZXBOB,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1204,A2X3FSFHV5GHJU,https://requester.mturk.com/workers/A2X3FSFHV5GHJU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1205,A2X6JK36FJ3G3E,https://requester.mturk.com/workers/A2X6JK36FJ3G3E,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1206,A2X9SUTXY9RLWC,https://requester.mturk.com/workers/A2X9SUTXY9RLWC,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1207,A2XEIS6RR73HA9,https://requester.mturk.com/workers/A2XEIS6RR73HA9,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1208,A2XFO0X6RCS98M,https://requester.mturk.com/workers/A2XFO0X6RCS98M,2,2,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1209,A2XHTI5J87OA9F,https://requester.mturk.com/workers/A2XHTI5J87OA9F,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1210,A2XIE83LXWTJUE,https://requester.mturk.com/workers/A2XIE83LXWTJUE,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1211,A2XK59FYAFO9EX,https://requester.mturk.com/workers/A2XK59FYAFO9EX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1212,A2XNP4ZX3LB0W2,https://requester.mturk.com/workers/A2XNP4ZX3LB0W2,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1213,A2XNU8H7BXU1YX,https://requester.mturk.com/workers/A2XNU8H7BXU1YX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1214,A2XO6MRD12CD52,https://requester.mturk.com/workers/A2XO6MRD12CD52,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1215,A2XS49LRNX8PD4,https://requester.mturk.com/workers/A2XS49LRNX8PD4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1216,A2XSGALF8O9ISQ,https://requester.mturk.com/workers/A2XSGALF8O9ISQ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1217,A2Y5IX1TVDKA61,https://requester.mturk.com/workers/A2Y5IX1TVDKA61,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1218,A2Y69684WT44XU,https://requester.mturk.com/workers/A2Y69684WT44XU,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1219,A2Y7N2C5G3TCR8,https://requester.mturk.com/workers/A2Y7N2C5G3TCR8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1220,A2YC6PEMIRSOAA,https://requester.mturk.com/workers/A2YC6PEMIRSOAA,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1221,A2YEV7PXJ7IFTL,https://requester.mturk.com/workers/A2YEV7PXJ7IFTL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1222,A2YGOORS5N9RW8,https://requester.mturk.com/workers/A2YGOORS5N9RW8,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1223,A2YGZ409IST28,https://requester.mturk.com/workers/A2YGZ409IST28,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1224,A2YIOEOXTOWKMK,https://requester.mturk.com/workers/A2YIOEOXTOWKMK,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1225,A2YM1IAXKAGPNL,https://requester.mturk.com/workers/A2YM1IAXKAGPNL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1226,A2YMX1Y6FVYNRS,https://requester.mturk.com/workers/A2YMX1Y6FVYNRS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1227,A2YP60DM1HYTH8,https://requester.mturk.com/workers/A2YP60DM1HYTH8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1228,A2YQTWKFMQ9QQ2,https://requester.mturk.com/workers/A2YQTWKFMQ9QQ2,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1229,A2YR29YNFLZSUG,https://requester.mturk.com/workers/A2YR29YNFLZSUG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1230,A2YR632UAUWTDL,https://requester.mturk.com/workers/A2YR632UAUWTDL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1231,A2YVC1U50H2B4R,https://requester.mturk.com/workers/A2YVC1U50H2B4R,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1232,A2Z03W0OORZLU8,https://requester.mturk.com/workers/A2Z03W0OORZLU8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1233,A2Z5949NQQNP2A,https://requester.mturk.com/workers/A2Z5949NQQNP2A,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1234,A2Z9PNETGAD9MS,https://requester.mturk.com/workers/A2Z9PNETGAD9MS,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1235,A2ZF1ZFTTQ619A,https://requester.mturk.com/workers/A2ZF1ZFTTQ619A,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1236,A2ZHWGGGH028UZ,https://requester.mturk.com/workers/A2ZHWGGGH028UZ,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1237,A2ZPSPA0R8KSL8,https://requester.mturk.com/workers/A2ZPSPA0R8KSL8,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1238,A2ZQ6YD20GIL5L,https://requester.mturk.com/workers/A2ZQ6YD20GIL5L,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1239,A2ZX7580NVWA6I,https://requester.mturk.com/workers/A2ZX7580NVWA6I,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1240,A300G3PGI0NAO9,https://requester.mturk.com/workers/A300G3PGI0NAO9,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1241,A304UJAE051J89,https://requester.mturk.com/workers/A304UJAE051J89,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1242,A306SRE7WZDAZS,https://requester.mturk.com/workers/A306SRE7WZDAZS,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,True,True,True,True,True,True,True,A306SRE7WZDAZS,1
1243,A309E9ZYRIL8X2,https://requester.mturk.com/workers/A309E9ZYRIL8X2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1244,A30CVB0SLB9OLN,https://requester.mturk.com/workers/A30CVB0SLB9OLN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,,1
1245,A30FRPL9798W4Q,https://requester.mturk.com/workers/A30FRPL9798W4Q,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
1246,A30G113XRQO3VL,https://requester.mturk.com/workers/A30G113XRQO3VL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,,1
1247,A30HUZHJBOX1LK,https://requester.mturk.com/workers/A30HUZHJBOX1LK,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,,1
1248,A30I2Y2HAAR3WM,https://requester.mturk.com/workers/A30I2Y2HAAR3WM,2,2,100.00%,2,2,100.00%,1,1,100.00%,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,,1
