,Worker ID,Link to Individual Worker Page,Number of HITs approved or rejected - Lifetime,Number of HITs approved - Lifetime,Your Lifetime approval rate,Number of HITs approved or rejected - Last 30 days,Number of HITs approved - Last 30 days,Your Last 30 days approval rate,Number of HITs approved or rejected - Last 7 days,Number of HITs approved - Last 7 days,Your Last 7 days approval rate,CURRENT-took part in a tapseq task,UPDATE-took part in a tapseq task,CURRENT-participated in the past,UPDATE-participated in the past,CURRENT-eligible for next step memory rep,UPDATE-eligible for next step memory rep,CURRENT-eligible for memory testing 1 week,UPDATE-eligible for memory testing 1 week,CURRENT-completed memory rep,UPDATE-completed memory rep,CURRENT-completed memory encoding 24h,UPDATE-completed memory encoding 24h,CURRENT-completed encoding successfully ,UPDATE-completed encoding successfully ,CURRENT-completed day5,UPDATE-completed day5,CURRENT-completed day4,UPDATE-completed day4,CURRENT-completed day3,UPDATE-completed day3,CURRENT-completed day2,UPDATE-completed day2,CURRENT-completed day1,UPDATE-completed day1,CURRENT-Completed My Experiment Already,UPDATE-Completed My Experiment Already,CURRENT BlockStatus,UPDATE BlockStatus,BlockReason,demo_demo_accuracy,demo_arrow_correct,encoding_arrow_accuracy,testing_longest_response_strike,not_too_slow,not_too_Fast,sufficient_test_acc,WorkerId
590,A2078XQX9ZSWBC,https://requester.mturk.com/workers/A2078XQX9ZSWBC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
591,A207MWA5U0GWA5,https://requester.mturk.com/workers/A207MWA5U0GWA5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
592,A208F2PSMBFG0R,https://requester.mturk.com/workers/A208F2PSMBFG0R,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
593,A2090SRVQLWA3F,https://requester.mturk.com/workers/A2090SRVQLWA3F,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
594,A20AELGNWZN6CP,https://requester.mturk.com/workers/A20AELGNWZN6CP,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
595,A20DJRAE8TZUH5,https://requester.mturk.com/workers/A20DJRAE8TZUH5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
596,A20DQH72A8NZKU,https://requester.mturk.com/workers/A20DQH72A8NZKU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
597,A20IA63WXHF683,https://requester.mturk.com/workers/A20IA63WXHF683,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
598,A20MYWBX8CKFB6,https://requester.mturk.com/workers/A20MYWBX8CKFB6,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
599,A20NLJPYP65LNU,https://requester.mturk.com/workers/A20NLJPYP65LNU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
600,A20OEK6BVW13NV,https://requester.mturk.com/workers/A20OEK6BVW13NV,2,2,100.00%,2,2,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
601,A20WECK0YBMQAO,https://requester.mturk.com/workers/A20WECK0YBMQAO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
602,A20WI3VW3CBOWN,https://requester.mturk.com/workers/A20WI3VW3CBOWN,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
603,A20X2RI07ZWW31,https://requester.mturk.com/workers/A20X2RI07ZWW31,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
604,A20ZOAYRMRR2RA,https://requester.mturk.com/workers/A20ZOAYRMRR2RA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
605,A212OY08MFDGU3,https://requester.mturk.com/workers/A212OY08MFDGU3,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
606,A2139UU4K1MMQ0,https://requester.mturk.com/workers/A2139UU4K1MMQ0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
607,A2196WCNDZULFS,https://requester.mturk.com/workers/A2196WCNDZULFS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
608,A2196XRMH86BQA,https://requester.mturk.com/workers/A2196XRMH86BQA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
609,A21EZISIJ3JPSW,https://requester.mturk.com/workers/A21EZISIJ3JPSW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
610,A21IF9LVT985AU,https://requester.mturk.com/workers/A21IF9LVT985AU,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
611,A21IUQEKZ6JF8O,https://requester.mturk.com/workers/A21IUQEKZ6JF8O,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
612,A21J3DWTL9VD5Q,https://requester.mturk.com/workers/A21J3DWTL9VD5Q,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
613,A21K9CBYHO6RB3,https://requester.mturk.com/workers/A21K9CBYHO6RB3,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
614,A21MH2I40MBBHR,https://requester.mturk.com/workers/A21MH2I40MBBHR,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
615,A21PLO0C2YB44U,https://requester.mturk.com/workers/A21PLO0C2YB44U,1,0,0.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
616,A21RDS4P3R4GXH,https://requester.mturk.com/workers/A21RDS4P3R4GXH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
617,A21TRYCBFCGZ3Y,https://requester.mturk.com/workers/A21TRYCBFCGZ3Y,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
618,A21UA6O7ZFAIQJ,https://requester.mturk.com/workers/A21UA6O7ZFAIQJ,0,0,0.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
619,A21VSWO39YO5KM,https://requester.mturk.com/workers/A21VSWO39YO5KM,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
620,A21YNTPZSVT4QX,https://requester.mturk.com/workers/A21YNTPZSVT4QX,2,2,100.00%,2,2,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
621,A21ZYNSQ79M6YG,https://requester.mturk.com/workers/A21ZYNSQ79M6YG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
622,A221GTWAYGYPCG,https://requester.mturk.com/workers/A221GTWAYGYPCG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
623,A221J0YB28SBLI,https://requester.mturk.com/workers/A221J0YB28SBLI,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
624,A222GZB608T1B8,https://requester.mturk.com/workers/A222GZB608T1B8,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
625,A2243MRVES76QA,https://requester.mturk.com/workers/A2243MRVES76QA,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
626,A224EAEEF6Q17H,https://requester.mturk.com/workers/A224EAEEF6Q17H,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
627,A225BMTMXUR5F4,https://requester.mturk.com/workers/A225BMTMXUR5F4,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
628,A2287HLNN9EZ56,https://requester.mturk.com/workers/A2287HLNN9EZ56,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
629,A22A8HV5E06VQZ,https://requester.mturk.com/workers/A22A8HV5E06VQZ,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
630,A22BHAGI31AYR3,https://requester.mturk.com/workers/A22BHAGI31AYR3,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
631,A22DF0EWILGRLV,https://requester.mturk.com/workers/A22DF0EWILGRLV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
632,A22HIX1M4QXZBB,https://requester.mturk.com/workers/A22HIX1M4QXZBB,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,1.0,1,,,1.0,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
633,A22KRF782ELLB0,https://requester.mturk.com/workers/A22KRF782ELLB0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
634,A22NJQROIXNV2G,https://requester.mturk.com/workers/A22NJQROIXNV2G,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
635,A22PJ0TUDOYK7I,https://requester.mturk.com/workers/A22PJ0TUDOYK7I,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
636,A22PT6K5XNIFLA,https://requester.mturk.com/workers/A22PT6K5XNIFLA,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,100.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
637,A22T69YW4WUANF,https://requester.mturk.com/workers/A22T69YW4WUANF,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
638,A22VGT2F28LTWC,https://requester.mturk.com/workers/A22VGT2F28LTWC,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
639,A22WWSTT8TU7G1,https://requester.mturk.com/workers/A22WWSTT8TU7G1,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
640,A22Z1FU75SRS0C,https://requester.mturk.com/workers/A22Z1FU75SRS0C,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
641,A22ZYDQ7VRH6EL,https://requester.mturk.com/workers/A22ZYDQ7VRH6EL,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
642,A231KDND93GAVX,https://requester.mturk.com/workers/A231KDND93GAVX,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
643,A232OZHXKY0YNG,https://requester.mturk.com/workers/A232OZHXKY0YNG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
644,A235DXY5FJN0IW,https://requester.mturk.com/workers/A235DXY5FJN0IW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
645,A236Q44JMSRFVF,https://requester.mturk.com/workers/A236Q44JMSRFVF,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
646,A237PUN7791D62,https://requester.mturk.com/workers/A237PUN7791D62,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
647,A23961QFT0MMHP,https://requester.mturk.com/workers/A23961QFT0MMHP,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
648,A239GSKF28AAC2,https://requester.mturk.com/workers/A239GSKF28AAC2,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
649,A23BWWRR7J5XLS,https://requester.mturk.com/workers/A23BWWRR7J5XLS,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
650,A23DLELKE6EJJG,https://requester.mturk.com/workers/A23DLELKE6EJJG,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
651,A23EWFNNOUS10B,https://requester.mturk.com/workers/A23EWFNNOUS10B,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
652,A23KIQSSDCOGIW,https://requester.mturk.com/workers/A23KIQSSDCOGIW,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
653,A23MOF1WG1Z6KB,https://requester.mturk.com/workers/A23MOF1WG1Z6KB,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
654,A23PSX2ZO4F65Q,https://requester.mturk.com/workers/A23PSX2ZO4F65Q,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
655,A23V5JSWJ01PQK,https://requester.mturk.com/workers/A23V5JSWJ01PQK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
656,A23VWLX98JNB0Z,https://requester.mturk.com/workers/A23VWLX98JNB0Z,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
657,A23YA7CE7IYZS0,https://requester.mturk.com/workers/A23YA7CE7IYZS0,1,1,100.00%,1,1,100.00%,1,1,100.00%,,,,,,,1.0,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
658,A2400K1ZSJUKAO,https://requester.mturk.com/workers/A2400K1ZSJUKAO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
659,A240OTT1T85UGT,https://requester.mturk.com/workers/A240OTT1T85UGT,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
660,A244IQQR0CTZ3I,https://requester.mturk.com/workers/A244IQQR0CTZ3I,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
661,A245VZU2AJ0H9D,https://requester.mturk.com/workers/A245VZU2AJ0H9D,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
662,A246HX5PKVY1MO,https://requester.mturk.com/workers/A246HX5PKVY1MO,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
663,A246I35NUEIFYE,https://requester.mturk.com/workers/A246I35NUEIFYE,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
664,A248LF7KKHXZ14,https://requester.mturk.com/workers/A248LF7KKHXZ14,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
665,A248QG4DPULP46,https://requester.mturk.com/workers/A248QG4DPULP46,2,2,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,,,1.0,1,,,1.0,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
666,A248XX9O9V58EK,https://requester.mturk.com/workers/A248XX9O9V58EK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
667,A249EWKM1EOARK,https://requester.mturk.com/workers/A249EWKM1EOARK,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
668,A24AWGSJ6PNF6K,https://requester.mturk.com/workers/A24AWGSJ6PNF6K,1,1,100.00%,0,0,0.00%,0,0,0.00%,,,,,,,,,,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
669,A24F08A7411TVV,https://requester.mturk.com/workers/A24F08A7411TVV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
670,A24GX1OZE6AY04,https://requester.mturk.com/workers/A24GX1OZE6AY04,1,1,100.00%,1,1,100.00%,0,0,0.00%,,,,,,,1.0,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
671,A24HMYWOPF7COD,https://requester.mturk.com/workers/A24HMYWOPF7COD,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
672,A24LB89P1BPKKF,https://requester.mturk.com/workers/A24LB89P1BPKKF,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
673,A24LUXW1DB1QI5,https://requester.mturk.com/workers/A24LUXW1DB1QI5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
674,A24PTBOBOPCO6J,https://requester.mturk.com/workers/A24PTBOBOPCO6J,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
675,A24TQ5DGWOQ9OF,https://requester.mturk.com/workers/A24TQ5DGWOQ9OF,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
676,A24VPNS74FT3EH,https://requester.mturk.com/workers/A24VPNS74FT3EH,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
677,A250FES5PFCGK9,https://requester.mturk.com/workers/A250FES5PFCGK9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
678,A251N8FMMMA2CC,https://requester.mturk.com/workers/A251N8FMMMA2CC,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
679,A252ER3CLCEMG0,https://requester.mturk.com/workers/A252ER3CLCEMG0,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
680,A252PMEYW7EUQC,https://requester.mturk.com/workers/A252PMEYW7EUQC,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
681,A2531UD0IGT731,https://requester.mturk.com/workers/A2531UD0IGT731,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
682,A2539L0HEMZUVS,https://requester.mturk.com/workers/A2539L0HEMZUVS,2,2,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
683,A258O7SONUZKS9,https://requester.mturk.com/workers/A258O7SONUZKS9,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
684,A25CZJEFKXF4UV,https://requester.mturk.com/workers/A25CZJEFKXF4UV,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
685,A25DOO3I8IXSR3,https://requester.mturk.com/workers/A25DOO3I8IXSR3,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
686,A25FH7PXC446RG,https://requester.mturk.com/workers/A25FH7PXC446RG,3,3,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
687,A25FHFTKE1TYA5,https://requester.mturk.com/workers/A25FHFTKE1TYA5,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
688,A25KM5DM1Z09ZN,https://requester.mturk.com/workers/A25KM5DM1Z09ZN,4,4,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
689,A25LXRZ7HED8RM,https://requester.mturk.com/workers/A25LXRZ7HED8RM,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,1.0,,Never Blocked,,,,,,,,,,
690,A25PWCMG9XFFFY,https://requester.mturk.com/workers/A25PWCMG9XFFFY,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,,,,,Never Blocked,,,,,,,,,,
691,A25R6M1SRCDIYF,https://requester.mturk.com/workers/A25R6M1SRCDIYF,5,5,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,Never Blocked,,,,,,,,,,
692,A25RUAJ0JRJ610,https://requester.mturk.com/workers/A25RUAJ0JRJ610,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
693,A25TOEZW3SJ7A4,https://requester.mturk.com/workers/A25TOEZW3SJ7A4,1,1,100.00%,0,0,0.00%,0,0,0.00%,1.0,,,,,,,,100.0,1,,,,,0.0,,0.0,,,,,,1.0,,,,Never Blocked,,,,,,,,,,
694,A25Y3D2Y2DR8WM,https://requester.mturk.com/workers/A25Y3D2Y2DR8WM,2,2,100.00%,2,2,100.00%,0,0,0.00%,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,Never Blocked,,,,,,,,,,
